nominalphrase,nominalphrasen,f
nominalskala,nominalskalen,f
nominalwert,nominalwerte,m
nomination,nominationen,f
nominativ,nominative,m
nominator,nominatoren,m
nominierung,nominierungen,f
nomokratie,nomokratien,f
nonagon,nonagone,n
none,nonen,f
nonilliarde,nonilliarden,f
nonillion,nonillionen,f
nonius,noniusse,m
nonkonformist,nonkonformisten,m
nonne,nonnen,f
nonnenfürzchen,nonnenfürzchen,n
nonnenfürzle,nonnenfürzle,n
nonogramm,nonogramme,n
nonpareille,nonpareilles,f
noob,noobs,m
noppe,noppen,f
nordafrikaner,nordafrikaner,m
nordeuropäer,nordeuropäer,m
nordeuropäerin,nordeuropäerinnen,f
nordhang,nordhänge,m
nordhäuser,nordhäuser,m
nordist,nordisten,m
nordkoreaner,nordkoreaner,m
nordkoreanerin,nordkoreanerinnen,f
nordküste,nordküsten,f
nordlicht,nordlichter,n
nordländer,nordländer,m
nordnung,nordnungen,f
nordpunkt,nordpunkte,m
nordrhein-westfale,nordrhein-westfalen,m
nordrhein-westfälin,nordrhein-westfälinnen,f
nordteil,nordteile,m
nordzipfel,nordzipfel,m
norgerl,norgerl,n
norientierung,norientierungen,f
noriker,noriker,m
norm,normen,f
normal,normale,n
normalbenzin,normalbenzine,n
normalbürger,normalbürger,m
normalenvektor,normalenvektoren,m
normalisierung,normalisierungen,f
normalität,normalitäten,f
normallösung,normallösungen,f
normalo,normalos,m
normalteiler,normalteiler,m
normalverdiener,normalverdiener,m
normalverteilung,normalverteilungen,f
normalwissenschaft,normalwissenschaften,f
normalzeit,normalzeiten,f
normanne,normannen,m
normierung,normierungen,f
norne,nornen,f
norovirus,noroviren,m
norweger,norweger,m
norwegerin,norwegerinnen,f
nostalgie,nostalgien,f
nostrifikation,nostrifikationen,f
nostrifizierung,nostrifizierungen,f
not,nöte,f
notar,notare,m
notariat,notariate,n
notarin,notarinnen,f
notarzteinsatzfahrzeug,notarzteinsatzfahrzeuge,n
notation,notationen,f
notaufnahme,notaufnahmen,f
notbremse,notbremsen,f
note,noten,f
notebook,notebooks,n
notenschlüssel,notenschlüssel,m
notgeld,notgelder,n
notifikation,notifikationen,f
notiz,notizen,f
notnagel,notnägel,m
notprüfung,notprüfungen,f
notruf,notrufe,m
notschlachtung,notschlachtungen,f
notstand,notstände,m
notturno,notturni,n
nottür,nottüren,f
notunterkunft,notunterkünfte,f
notwendigkeit,notwendigkeiten,f
notärztin,notärztinnen,f
nougat,nougats,m
nova,novae,f
novelle,novellen,f
novellierung,novellierungen,f
novellist,novellisten,m
novellistin,novellistinnen,f
november,november,m
novität,novitäten,f
novitätseffekt,novitätseffekte,m
novize,novizen,f
novum,nova,n
nregelung,nregelungen,f
nreiche,nreichen,f
nrologe,nrologen,m
nrose,nrosen,f
nrotiker,nrotiker,m
nrotomie,nrotomien,f
nrotransmitter,nrotransmitter,m
nrurer,nrurer,m
nsprachler,nsprachler,m
nstadt,nstädte,f
ntestamentler,ntestamentler,m
ntralisation,ntralisationen,f
ntralität,ntralitäten,f
ntronenquelle,ntronenquellen,f
ntronenwaffe,ntronenwaffen,f
nuance,nuancen,f
nuckel,nuckel,m
nucleinsäure,nucleinsäuren,f
nudel,nudeln,f
nudist,nudisten,m
nudistin,nudistinnen,f
nugat,nugats,m
nukleon,nukleonen,n
nukleosynthese,nukleosynthesen,f
nukleus,nuklei,m
null,nulls,f
null-fuge,null-fugen,f
null-leiter,null-leiter,m
null-lösung,null-lösungen,f
null-null,null-nulls,n
nullallomorph,nullallomorphe,n
nullball,nullbälle,m
nullbudget,nullbudgets,n
nulldiät,nulldiäten,f
nuller,nuller,m
nullhypothese,nullhypothesen,f
nullipara,nulliparen,f
nullkuponanleihe,nullkuponanleihen,f
nullleiter,nullleiter,m
nullnummer,nullnummern,f
nullstelle,nullstellen,f
nullsummenspiel,nullsummenspiele,n
nulltel,nulltel,n
nullvektor,nullvektoren,m
nulpe,nulpen,f
numerale,numeralien,n
numerierung,numerierungen,f
numero,numeros,n
numeronym,numeronyme,n
numerus,numeri,m
numismatiker,numismatiker,m
nummer,nummern,f
nummerierung,nummerierungen,f
nummernkonto,nummernkonten,n
nummulit,nummulite,m
nunatak,nunataks,m
nunchaku,nunchakus,n
nuntiatur,nuntiaturen,f
nuntius,nuntien,m
nupturient,nupturienten,m
nurage,nuragen,f
nuraghe,nuraghen,f
nurse,nurses,f
nuss,nüsse,f
nussknacker,nussknacker,m
nusspilz,nusspilze,m
nussstrudel,nussstrudel,m
nut,nuten,f
nutation,nutationen,f
nute,nuten,f
nutraceutical,nutraceuticals,n
nutramin,nutramine,n
nutria,nutrias,m
nutriceutical,nutriceuticals,n
nutriment,nutrimente,n
nutrimentum,nutrimenta,n
nutrition,nutritionen,f
nutsche,nutschen,f
nutte,nutten,f
nutzanwendung,nutzanwendungen,f
nutzbarkeit,nutzbarkeiten,f
nutzeffekt,nutzeffekte,m
nutzen,nutzen,m
nutzer,nutzer,m
nutzerin,nutzerinnen,f
nutzgarten,nutzgärten,m
nutzlast,nutzlasten,f
nutznießer,nutznießer,m
nutznießerin,nutznießerinnen,f
nutzpflanze,nutzpflanzen,f
nutztier,nutztiere,n
nutzung,nutzungen,f
nuß,nüsse,f
nva,nvas,f
nwahl,nwahlen,f
nwort,nwörter,n
nyala,nyalas,m
nyktalgie,nyktalgien,f
nyktinastie,nyktinastien,f
nyktometer,nyktometer,n
nyktophobie,nyktophobien,f
nykturie,nykturien,f
nylon,nylons,n
nympha,nymphae,f
nymphchen,nymphchen,n
nymphe,nymphen,f
nymphensittich,nymphensittiche,m
nymphitis,nymphitiden,f
nymphomanin,nymphomaninnen,f
nymphäa,nymphäen,f
nymphäe,nymphäen,f
nymphäum,nymphäen,n
nzugang,nzugänge,m
nzüchtung,nzüchtungen,f
nächste,nächsten,m
nächtigung,nächtigungen,f
nädelchen,nädelchen,n
näglein,näglein,n
näher,näher,m
näherin,näherinnen,f
näherung,näherungen,f
näherungslösung,näherungslösungen,f
nähmchine,nähmchinen,f
nährboden,nährböden,m
nährstoff,nährstoffe,m
nähseide,nähseiden,f
nähstich,nähstiche,m
nähtisch,nähtische,m
nähtling,nähtlinge,m
nänie,nänien,f
näschen,näschen,n
näsling,näslinge,m
nécessaire,nécessaires,n
nönnchen,nönnchen,n
nörgelei,nörgeleien,f
nörgler,nörgler,m
nörglerin,nörglerinnen,f
nötigung,nötigungen,f
nüffel,nüffels,m
nürnberger,nürnberger,m
nürnbergerin,nürnbergerinnen,f
nüsschen,nüsschen,n
nüster,nüstern,f
nützling,nützlinge,m
nüßchen,nüßchen,n
o,os,n
o-ton,o-töne,m
oase,oasen,f
ob,obs,m
obatzte,obatzten,m
obazda,obazden,m
obdachlose,obdachlosen,f
obdachlosenheim,obdachlosenheime,n
obdachlosigkeit,obdachlosigkeiten,f
obduktion,obduktionen,f
obduzent,obduzenten,m
obduzentin,obduzentinnen,f
obelisk,obelisken,m
ober,ober,m
oberarm,oberarme,m
oberbayer,oberbayern,m
oberbayerin,oberbayerinnen,f
oberbefehlshaberin,oberbefehlshaberinnen,f
oberbegriff,oberbegriffe,m
oberbett,oberbetten,n
oberbürgermeister,oberbürgermeister,m
oberbürgermeisterin,oberbürgermeisterinnen,f
oberfeldwebel,oberfeldwebel,m
oberfläche,oberflächen,f
oberflächenbehandlung,oberflächenbehandlungen,f
oberflächlichkeit,oberflächlichkeiten,f
oberfähnrich,oberfähnriche,m
oberförster,oberförster,m
obergefreite,obergefreiten,m
obergeschoß,obergeschoße,n
obergrenze,obergrenzen,f
oberhaus,oberhäuser,n
oberhemd,oberhemden,n
oberherr,oberherren,m
oberhirte,oberhirten,m
oberin,oberinnen,f
oberjäger,oberjäger,m
oberkellner,oberkellner,m
oberkiefer,oberkiefer,m
oberklasse,oberklassen,f
oberkommando,oberkommandos,n
oberkörper,oberkörper,m
oberlandesgericht,oberlandesgerichte,n
oberlehrer,oberlehrer,m
oberleib,oberleiber,m
oberleitung,oberleitungen,f
oberleutnant,oberleutnants,m
oberlicht,oberlichter,n
oberlid,oberlider,n
oberliga,oberligen,f
oberligist,oberligisten,m
oberlippe,oberlippen,f
obermenge,obermengen,f
oberpfarrer,oberpfarrer,m
oberpriester,oberpriester,m
oberprimaner,oberprimaner,m
oberprimanerin,oberprimanerinnen,f
oberrichter,oberrichter,m
oberschenkel,oberschenkel,m
oberschicht,oberschichten,f
oberschrank,oberschränke,m
oberschule,oberschulen,f
oberschullehrerin,oberschullehrerinnen,f
oberschurke,oberschurken,m
oberschwester,oberschwestern,f
oberschwingung,oberschwingungen,f
oberseite,oberseiten,f
obersekundaner,obersekundaner,m
oberst,oberste,m
oberstaatsanwalt,oberstaatsanwälte,m
oberstabsfeldwebel,oberstabsfeldwebel,m
obersteiger,obersteiger,m
oberstimme,oberstimmen,f
oberstleutnant,oberstleutnants,m
oberstudiendirektor,oberstudiendirektoren,m
oberstudienrat,oberstudienräte,m
oberstufe,oberstufen,f
oberstübchen,oberstübchen,n
obertasse,obertassen,f
obertaste,obertasten,f
obertertianer,obertertianer,m
oberton,obertöne,m
oberurseler,oberurseler,m
oberweite,oberweiten,f
oberwelle,oberwellen,f
oberösterreicher,oberösterreicher,m
oberösterreicherin,oberösterreicherinnen,f
obfrau,obfrauen,f
objekt,objekte,n
objektiv,objektive,n
objektivität,objektivitäten,f
objektophilie,objektophilien,f
oblast,oblaste,f
oblate,oblaten,f
obliegenheit,obliegenheiten,f
obligation,obligationen,f
obligationsfunktion,obligationsfunktionen,f
obligo,obligos,n
oblomowerei,oblomowereien,f
obmann,obmänner,m
obmännin,obmänninnen,f
oboe,oboen,f
oboer,oboer,m
oboerin,oboerinnen,f
oboist,oboisten,m
oboistin,oboistinnen,f
obolus,obolus,m
obrigkeit,obrigkeiten,f
obrigkeitsstaat,obrigkeitsstaaten,m
obrist,obristen,m
obsekration,obsekrationen,f
observatorium,observatorien,n
obsession,obsessionen,f
obsidian,obsidiane,m
obsthändlerin,obsthändlerinnen,f
obstler,obstler,m
obstruent,obstruenten,m
obstruktion,obstruktionen,f
obszönität,obszönitäten,f
obturator,obturatoren,m
obus,obusse,m
ochse,ochsen,m
ochsenfiesel,ochsenfiesel,m
ocker,ocker,m
ockerton,ockertöne,m
odaliske,odalisken,f
ode,oden,f
oder,oders,n
odermennig,odermennige,m
odontogramm,odontogramme,n
odor,odores,m
odyssee,odysseen,f
oesophagus,oesophagi,m
ofen,öfen,m
ofenkartoffel,ofenkartoffeln,f
ofenrohr,ofenrohre,n
offenbacher,offenbacher,m
offenbacherin,offenbacherinnen,f
offenbarung,offenbarungen,f
offenheit,offenheiten,f
offensive,offensiven,f
offerent,offerenten,m
offerte,offerten,f
offizial,offiziale,m
offizialdelikt,offizialdelikte,n
offizier,offiziere,m
offizieranwärter,offizieranwärter,m
offizin,offizinen,f
offsetantenne,offsetantennen,f
offsprecher,offsprecher,m
oger,oger,m
ogi,ogi,n
oheim,oheime,m
ohm,ohme,m
ohnmacht,ohnmachten,f
ohr,ohren,n
ohrenkneifer,ohrenkneifer,m
ohrfeige,ohrfeigen,f
ohrgehänge,ohrgehänge,n
ohrläppchen,ohrläppchen,n
ohrstäbchen,ohrstäbchen,n
ohrwurm,ohrwürmer,m
oikos,oikoi,m
oinochoe,oinochoen,f
oka,oka,f
okapi,okapis,n
okarina,okarinen,f
okkasionalismus,okkasionalismen,m
okklusion,okklusionen,f
okkultismus,okkultismen,m
okkultist,okkultisten,m
okkupant,okkupanten,m
okkupation,okkupationen,f
okkupator,okkupatoren,m
okolyt,okolyten,m
okonomiyaki,okonomiyaki,n
oktaeder,oktaeder,n
oktaederstumpf,oktaederstümpfe,m
oktagon,oktagone,n
oktanzahl,oktanzahlen,f
oktave,oktaven,f
oktavzahl,oktavzahlen,f
oktett,oktette,n
oktilliarde,oktilliarden,f
oktillion,oktillionen,f
oktober,oktober,m
oktoberfest,oktoberfeste,n
oktogon,oktogone,n
oktole,oktolen,f
oktologie,oktologien,f
oktopus,oktopoden,m
okular,okulare,n
okzitanier,okzitanier,m
oldbie,oldbies,m
oldenburger,oldenburger,m
oldenburgerin,oldenburgerinnen,f
oldie,oldies,m
oldtimer,oldtimer,m
oleander,oleander,m
oleaster,oleaster,m
oleum,olea,n
olf,olf,n
olfaktophilie,olfaktophilien,f
olfaktorium,olfaktoria,n
olfaktorius,olfaktorien,n
oligarch,oligarchen,m
oligarchie,oligarchien,f
oligarchin,oligarchinnen,f
oligomer,oligomere,n
oligopol,oligopole,n
oligurie,oligurien,f
olive,oliven,f
olivenbaum,olivenbäume,m
olm,olme,m
olympiade,olympiaden,f
olympiasiegerin,olympiasiegerinnen,f
olympiateilnehmer,olympiateilnehmer,m
olympiateilnehmerin,olympiateilnehmerinnen,f
olympionike,olympioniken,m
olympionikin,olympionikinnen,f
oma,omas,f
omama,omam,f
omaner,omaner,m
omanerin,omanerinnen,f
omani,omanis,m
ombudsmann,ombudsmänner,m
omega,omegas,n
omelett,omelette,n
omelette,omeletten,f
omen,omen,n
omi,omis,f
omikron,omikrons,n
omme,ommen,f
omnibus,omnibusse,m
omnipotenzgefühl,omnipotenzgefühle,n
omnivore,omnivoren,m
omul,omule,m
omuramba,omiramba,m
onager,onager,m
onanist,onanisten,m
onanistin,onanistinnen,f
one-hit-wonder,one-hit-wonder,n
one-night-stand,one-night-stands,m
one-way-flug,one-way-flüge,m
oneiromantie,oneiromantien,f
oneironaut,oneironauten,m
onkel,onkel,m
onkoid,onkoide,n
onkologe,onkologen,m
onkologie,onkologien,f
onkologin,onkologinnen,f
online-umfrage,online-umfragen,f
online-wörterbuch,online-wörterbücher,n
onlinebroker,onlinebroker,m
onlinebrokerin,onlinebrokerinnen,f
onlineshop,onlineshops,m
onlinewelt,onlinewelten,f
onlinewörterbuch,onlinewörterbücher,n
onomatopoesie,onomatopoesien,f
onomatopoeticon,onomatopoetica,n
onomatopoetikon,onomatopoetika,n
onomatopoetikum,onomatopoetika,n
onomatopöie,onomatopöien,f
ontogenie,ontogenien,f
ontologie,ontologien,f
onus,onera,n
onyx,onyxe,m
opa,opas,m
opal,opale,m
opel,opel,m
open-air-festival,open-air-festivals,n
oper,opern,f
operand,operanden,m
operateur,operateure,m
operation,operationen,f
operator,operatoren,m
operatorin,operatorinnen,f
operette,operetten,f
operettenkomponistin,operettenkomponistinnen,f
opernkomponistin,opernkomponistinnen,f
opfer,opfer,n
opfer-abo,opfer-abos,n
opferung,opferungen,f
ophikleide,ophikleiden,f
ophthalmologe,ophthalmologen,m
ophthalmologin,ophthalmologinnen,f
opi,opis,m
opiat,opiate,n
opioid,opioide,n
opiumkrieg,opiumkriege,m
opiumraucherin,opiumraucherinnen,f
opossum,opossums,n
oppenheimer,oppenheimer,m
oppidum,oppida,n
opponent,opponenten,m
opponentin,opponentinnen,f
opportunist,opportunisten,m
opportunität,opportunitäten,f
opposition,oppositionen,f
oppositionsführer,oppositionsführer,m
optativ,optative,m
optik,optiken,f
optiker,optiker,m
optimat,optimaten,m
optimatin,optimatinnen,f
optimierung,optimierungen,f
optimist,optimisten,m
optimum,optima,n
option,optionen,f
optionsanleihe,optionsanleihen,f
optionsschreiber,optionsschreiber,m
optometer,optometer,n
orakel,orakel,n
orang-utan,orang-utans,m
orang-utan-eröffnung,orang-utan-eröffnungen,f
orange,orangen,n
orangeat,orangeate,n
orangebecherling,orangebecherlinge,m
orangefleckwaldsänger,orangefleckwaldsänger,m
orangenjuice,orangenjuices,m
orangerie,orangerien,f
oranier,oranier,m
oration,orationen,f
orbit,orbits,m
orbitalrakete,orbitalraketen,f
orbiter,orbiter,m
orca,orcas,m
orchester,orchester,n
orchesterleiterin,orchesterleiterinnen,f
orchesterwerk,orchesterwerke,n
orchestra,orchestren,f
orchestrierung,orchestrierungen,f
orchestrion,orchestrions,n
orchidee,orchideen,f
ordal,ordalien,n
orden,orden,m
ordenskürzel,ordenskürzel,n
order,ordern,f
ordinale,ordinalen,f
ordinalskala,ordinalskalen,f
ordinalzahl,ordinalzahlen,f
ordinariat,ordinariate,n
ordinarius,ordinarien,m
ordinate,ordinaten,f
ordination,ordinationen,f
ordner,ordner,m
ordnung,ordnungen,f
ordnungsfimmel,ordnungsfimmel,m
ordnungshüterin,ordnungshüterinnen,f
ordnungswidrigkeit,ordnungswidrigkeiten,f
ordo,ordines,f
ordonanz,ordonanzen,f
ordonnanz,ordonnanzen,f
oreade,oreaden,f
orexin,orexine,n
organ,organe,n
organell,organellen,n
organelle,organellen,f
organigramm,organigramme,n
organisation,organisationen,f
organisationsstruktur,organisationsstrukturen,f
organisator,organisatoren,m
organismus,organismen,m
organist,organisten,m
organistin,organistinnen,f
organizer,organizer,m
organon,organa,n
organspender,organspender,m
organspenderin,organspenderinnen,f
orgasmus,orgasmen,m
orgel,orgeln,f
orgelbauer,orgelbauer,m
orgelbauerin,orgelbauerinnen,f
orgellandschaft,orgellandschaften,f
orgelspielerin,orgelspielerinnen,f
orgie,orgien,f
orgonenergie,orgonenergien,f
orientale,orientalen,m
orientalin,orientalinnen,f
orientalist,orientalisten,m
orientierung,orientierungen,f
original,originale,n
originalität,originalitäten,f
originaltext,originaltexte,m
originalverpackung,originalverpackungen,f
ork,orks,m
orkan,orkane,m
orlog,orloge,m
ornament,ornamente,n
ornat,ornate,m
ornativ,ornative,n
ornativum,ornativa,n
ornithologe,ornithologen,m
ornithologin,ornithologinnen,f
ornithopter,ornithopter,m
oromo,oromo,m
ort,orte,n
ortgang,ortgänge,m
orthese,orthesen,f
orthoepie,orthoepien,f
orthofoto,orthofotos,n
orthognathie,orthognathien,f
orthografie,orthografien,f
orthographie,orthographien,f
orthopäde,orthopäden,m
orthopädin,orthopädinnen,f
orthopädist,orthopädisten,m
orthosprache,orthosprachen,f
ortolan,ortolane,m
ortschaft,ortschaften,f
ortsname,ortsnamen,m
ortstein,ortsteine,m
ortsvorsteherin,ortsvorsteherinnen,f
ortung,ortungen,f
oscar,oscars,m
oscarpreisträger,oscarpreisträger,m
oscarpreisträgerin,oscarpreisträgerinnen,f
oschi,oschis,m
osloer,osloer,m
osloerin,osloerinnen,f
osmane,osmanen,m
osmanin,osmaninnen,f
osmose,osmosen,f
osramlampe,osramlampen,f
ossi,ossis,m
ossuarium,ossuarien,n
ostalgie,ostalgien,f
ostberliner,ostberliner,m
osteoklast,osteoklasten,m
osteologe,osteologen,m
osteopenie,osteopenien,f
osteoporose,osteoporosen,f
osterblume,osterblumen,f
osterbrauch,osterbräuche,m
osterfeier,osterfeiern,f
osterfeiertag,osterfeiertage,m
osterfest,osterfeste,n
ostergelächter,ostergelächter,n
osterglocke,osterglocken,f
osterhase,osterhasen,m
osteria,osterias,f
osterluzei,osterluzeien,f
ostermarschierer,ostermarschierer,m
ostermarschiererin,ostermarschiererinnen,f
ostermonat,ostermonate,m
ostermond,ostermonde,m
ostermontag,ostermontage,m
ostern,ostern,n
osternest,osternester,n
ostersonnabend,ostersonnabende,m
ostersonntag,ostersonntage,m
osterspiel,osterspiele,n
osterwoche,osterwochen,f
osteuropäer,osteuropäer,m
osteuropäerin,osteuropäerinnen,f
ostfale,ostfalen,m
ostgote,ostgoten,m
osthang,osthänge,m
ostinato,ostinatos,m
ostkirche,ostkirchen,f
ostküste,ostküsten,f
ostler,ostler,m
ostlerin,ostlerinnen,f
ostteil,ostteile,m
ostwestfale,ostwestfalen,m
ostwind,ostwinde,m
oszillation,oszillationen,f
oszillator,oszillatoren,m
oszillogramm,oszillogramme,n
oszillograph,oszillographen,m
oszilloskop,oszilloskope,n
otaku,otakus,m
otitis,otitiden,f
otorrhöe,otorrhöen,f
otosklerose,otosklerosen,f
otter,ottern,f
ottoman,ottomane,m
ottomane,ottomanen,f
ottomotor,ottomotoren,m
ottone,ottonen,m
ottonormalverbraucher,ottonormalverbraucher,m
oukie,oukies,m
out,out,n
outfit,outfits,n
outing,outings,n
outlaw,outlaws,m
outperformer,outperformer,m
outplacement,outplacements,n
ouvertüre,ouvertüren,f
ouzo,ouzo,m
ovambo,ovambo,m
ovar,ovare,n
ovation,ovationen,f
overall,overalls,m
overhead,overheads,m
overtime,overtimes,f
ovidukt,ovidukte,m
ovo-lacto-vegetarier,ovo-lacto-vegetarier,m
ovo-lacto-vegetarierin,ovo-lacto-vegetarierinnen,m
ovotestis,ovotestes,m
ovoviviparie,ovoviviparien,f
ovulation,ovulationen,f
owambo,owambo,m
owezahrer,owezahrer,m
oxalat,oxalate,n
oxalurie,oxalurien,f
oxer,oxer,m
oxid,oxide,n
oxidation,oxidationen,f
oxidationsmittel,oxidationsmittel,n
oxidion,oxidionen,n
oxyd,oxyde,n
oxymoron,oxymora,n
oxytonon,oxytonons,n
ozean,ozeane,m
ozeanarium,ozeanarien,n
ozeanienmeister,ozeanienmeister,m
ozeanienmeisterschaft,ozeanienmeisterschaften,f
ozelot,ozelots,m
ozonator,ozonatoren,m
paar,paare,n
paarhufer,paarhufer,m
paarung,paarungen,f
pacemaker,pacemaker,m
pacht,pachten,f
pachtgut,pachtgüter,n
pachtung,pachtungen,f
pachulke,pachulken,m
pachyderme,pachydermen,m
pachydermie,pachydermien,f
packen,packen,m
packer,packer,m
packerin,packerinnen,f
packlage,packlagen,f
packpapier,packpapiere,n
packpferd,packpferde,n
packstation,packstationen,f
packung,packungen,f
packungsbeilage,packungsbeilagen,f
packwerk,packwerke,n
pad,pads,f
paddel,paddel,n
paddelboot,paddelboote,n
paderborner,paderborner,m
paeligner,paeligner,m
paella,paellas,f
page,pagen,m
pagenkopf,pagenköpfe,m
pagode,pagoden,f
pair,pairs,m
pak,paks,f
paket,pakete,n
paketverfolgung,paketverfolgungen,f
pakistaner,pakistaner,m
pakistanerin,pakistanerinnen,f
pakt,pakte,m
paladin,paladine,m
palais,palais,n
palas,palasse,m
palast,paläste,m
palatal,palatale,m
palatin,palatine,m
palato-alveolar,palato-alveolare,m
palatschinke,palatschinken,f
palatschinken,palatschinken,m
palatum,palata,n
palauer,palauer,m
palauerin,palauerinnen,f
palaver,palaver,n
paleoaner,paleoaner,m
paleoanerin,paleoanerinnen,f
paletot,paletots,m
palette,paletten,f
palimbacchius,palimbacchien,m
palimbakcheus,palimbakcheen,m
palimpsest,palimpseste,m
palindrom,palindrome,n
palisade,palisaden,f
palisander,palisander,m
palladium,palladien,n
pallasch,pallasche,m
palliativ,palliative,n
palliativum,palliativa,n
pallopete,pallopeten,m
palme,palmen,f
palmendieb,palmendiebe,m
palmischbirne,palmischbirnen,f
palmwein,palmweine,m
palmöl,palmöle,n
palpation,palpationen,f
palpitation,palpitationen,f
pals,palse,m
palstek,palsteks,m
paltrockwindmühle,paltrockwindmühlen,f
paläontologe,paläontologen,m
palästinenser,palästinenser,m
pam-kino,pam-kinos,n
pampa,pampas,f
pampe,pampen,f
pampel,pampel,m
pampelmuse,pampelmusen,f
pamphlet,pamphlete,n
pampusche,pampuschen,f
panamaer,panamaer,m
panamaerin,panamaerinnen,f
panaritium,panaritien,n
panazee,panazeen,f
panbewegung,panbewegungen,f
panda,pandas,m
pandeist,pandeisten,m
pandeistin,pandeistinnen,f
pandemie,pandemien,f
pandämonium,pandämonien,n
paneel,paneele,n
panegyrik,panegyriken,f
panegyriker,panegyriker,m
panegyrikos,panegyrikoi,m
panegyrikus,panegyriken,m
panelstudie,panelstudien,f
panettone,panettoni,m
pangasius,pangasien,m
pangen,pangene,n
pangramm,pangramme,n
panik,paniken,f
pankreas,pankreata,n
pankreastumor,pankreastumoren,m
pankreatitis,pankreatitiden,f
panne,pannen,f
panniculitis,panniculitiden,f
pannikulitis,pannikulitiden,f
panoptikum,panoptiken,n
panorama,panoramen,n
panscher,panscher,m
panscherei,panschereien,f
pansen,pansen,m
pansflöte,pansflöten,f
panter,panter,m
panterfell,panterfelle,n
pantheist,pantheisten,m
pantheon,pantheons,n
panther,panther,m
pantine,pantinen,f
pantoffel,pantoffeln,m
pantoffeltierchen,pantoffeltierchen,n
pantomime,pantomimen,m
pantöffelchen,pantöffelchen,n
panzer,panzer,m
panzerabwehrkanone,panzerabwehrkanonen,f
panzerfaust,panzerfäuste,f
panzergrenadier,panzergrenadiere,m
panzerknacker,panzerknacker,m
panzerung,panzerungen,f
panzytopenie,panzytopenien,f
papa,papas,m
papagallo,papagallos,m
papagei,papageie,m
papageienkrankheit,papageienkrankheiten,f
papamobil,papamobile,n
paparazzo,paparazzi,m
papaya,papayas,f
paper,papers,n
paperback,paperbacks,n
papeterie,papeterien,f
papi,papis,m
papier,papiere,n
papierbogen,papierbogen,m
papierherstellung,papierherstellungen,f
papillarlinie,papillarlinien,f
papille,papillen,f
papillote,papilloten,f
papirossa,papirossi,f
papist,papisten,m
pappbecher,pappbecher,m
pappdeckel,pappdeckel,m
pappe,pappen,f
pappel,pappeln,f
pappendeckel,pappendeckel,m
pappenheimer,pappenheimer,m
pappnase,pappnasen,f
pappnschlosser,pappnschlosser,m
pappplakat,pappplakate,n
pappus,pappus,m
paprika,paprika,m
papst,päpste,m
papstkrone,papstkronen,f
papstmesse,papstmessen,f
papstwappen,papstwappen,n
papua-neuguineer,papua-neuguineer,m
papua-neuguineerin,papua-neuguineerinnen,f
papyrus,papyri,m
par,pars,n
paraaminobenzoesäure,paraaminobenzoesäuren,f
parabel,parabeln,f
parabolantenne,parabolantennen,f
parabolspiegel,parabolspiegel,m
paracel-insel,paracel-inseln,f
paraceratherium,paraceratherien,n
parade,paraden,f
paradeiser,paradeiser,m
paradentose,paradentosen,f
paradies,paradiese,n
paradiesvogel,paradiesvögel,m
paradigma,paradigmen,n
paradox,paradoxe,n
paradoxie,paradoxien,f
paradoxon,paradoxa,n
paraffin,paraffine,n
paragenese,paragenesen,f
paragon,paragon,n
paragraf,paragrafen,m
paragrafenhengst,paragrafenhengste,m
paragrafenreiter,paragrafenreiter,m
paragrafenzeichen,paragrafenzeichen,n
paragraph,paragraphen,m
paragraphzeichen,paragraphzeichen,n
paraguayer,paraguayer,m
paraguayerin,paraguayerinnen,f
parakinese,parakinesen,f
paralipomenon,paralipomena,n
paralipse,paralipsen,f
parallaxe,parallaxen,f
parallele,parallelen,f
parallelepiped,parallelepipede,n
parallelismus,parallelismen,m
parallelität,parallelitäten,f
parallelogramm,parallelogramme,n
parallelslalom,parallelslaloms,m
paralleluniversum,paralleluniversen,n
paralyse,paralysen,f
parameter,parameter,m
paranuss,paranüsse,f
parapet,parapete,n
paraphe,paraphen,f
paraphilie,paraphilien,f
paraphrase,paraphrasen,f
parapluie,parapluies,m
parasit,parasiten,m
parasitoid,parasitoiden,m
parasol,parasols,m
parasympathikus,parasympathizi,m
parasympatholytikum,parasympatholytika,n
parataxe,parataxen,f
paravent,paravents,m
parawissenschaft,parawissenschaften,f
parcours,parcours,m
pard,parden,m
pardel,pardel,m
parder,parder,m
pareidolie,pareidolien,f
parellada,parelladas,m
parenchym,parenchyme,n
parenthese,parenthesen,f
parfait,parfaits,n
parforcehorn,parforcehörner,n
parfum,parfums,n
parfüm,parfüms,n
parfümerie,parfümerien,f
parfümeur,parfümeure,m
parfümflasche,parfümflaschen,f
paria,parias,m
pariser,pariser,m
pariserin,pariserinnen,f
parisyllabum,parisyllaba,n
parität,paritäten,f
pariwert,pariwerte,m
park,parks,m
parka,parkas,f
parkbucht,parkbuchten,f
parkdeck,parkdecks,n
parker,parker,m
parkett,parkette,n
parkette,parketten,f
parkkralle,parkkrallen,f
parkleuchte,parkleuchten,f
parklücke,parklücken,f
parkometer,parkometer,n
parkplatz,parkplätze,m
parkscheibe,parkscheiben,f
parksünder,parksünder,m
parksünderin,parksünderinnen,f
parkuhr,parkuhren,f
parkverbot,parkverbote,n
parlament,parlamente,n
parlamentarier,parlamentarier,m
parlamentarierin,parlamentarierinnen,f
